,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.592,10,10,5,1,piece-wise,776259,812131.0,-0.046,2.26,2.36,-0.044,272319170.1,262445924.2,0.036,272319170.1,262342072.2,0.037
1,0,heuristic_fw,0.007,10,10,5,1,piece-wise,776259,690796.2867904654,0.11,2.26,2.01,0.111,272319170.1,241603044.0657677,0.113,272319170.1,241595663.96,0.113
