no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
5000,5,heuristic,0,piece-wise,1.5,2.771,21.0,2455207.75,22473780.5,-8.136999999999999,1.22,11.155,-8.129750000000001,1671569514.9499998,124129154975.4,-73.25425,1671569514.9499998,124129154975.4,-73.25425
5000,5,heuristic,1,piece-wise,1.5,3.06,23.75,2455207.75,14804019.75,-5.017,1.22,7.330000000000001,-5.010000000000001,1671569514.9499998,75320610970.175,-44.15375,1671569514.9499998,75318269373.425,-44.1525
5000,5,heuristic,5,piece-wise,1.5,3.0164999999999997,25.0,2455207.75,14991112.5,-5.041,1.22,7.4375,-5.0365,1671569514.9499998,72267935495.125,-42.488749999999996,1671569514.9499998,72260506283.875,-42.483999999999995
5000,5,heuristic,10,piece-wise,1.5,2.85975,24.0,2455207.75,19225048.5,-6.872750000000001,1.22,9.545,-6.866750000000001,1671569514.9499998,85228012124.8,-49.98475,1671569514.9499998,85209457544.8,-49.97350000000001
5000,5,heuristic,50,piece-wise,1.5,2.6025,20.5,2455207.75,11715203.75,-3.76375,1.22,5.795,-3.76275,1671569514.9499998,49323419282.875,-28.30525,1671569514.9499998,49307656732.875,-28.295749999999998
5000,5,heuristic,100,piece-wise,1.5,2.3072500000000002,18.75,2455207.75,13074410.75,-4.31675,1.22,6.4875,-4.3175,1671569514.9499998,66423426112.25,-38.59575,1671569514.9499998,66385927962.25,-38.573499999999996
5000,5,heuristic,500,piece-wise,1.5,2.2342500000000003,12.25,2455207.75,9500006.75,-2.8715,1.22,4.720000000000001,-2.871,1671569514.9499998,62865204145.25,-36.58075,1671569514.9499998,62735918395.25,-36.50375
5000,5,heuristic,1000,piece-wise,1.0,2.7386666666666666,10.333333333333334,2430528.3333333335,6295110.333333333,-1.5936666666666668,1.2066666666666668,3.1266666666666665,-1.594,1683245499.8,47104346775.69999,-26.928,1683245499.8,46918848442.36666,-26.817666666666668
5000,5,heuristic,5000,piece-wise,1.0,2.047333333333333,7.0,2430528.3333333335,3696962.3333333335,-0.5226666666666667,1.2066666666666668,1.8366666666666667,-0.5236666666666667,1683245499.8,16675192077.933332,-8.878333333333332,1683245499.8,16345067077.933332,-8.682666666666668
5000,5,heuristic,10000,piece-wise,1.0,2.0736666666666665,4.0,2430528.3333333335,3897505.6666666665,-0.6046666666666667,1.2066666666666668,1.9333333333333333,-0.6023333333333334,1683245499.8,15511506096.766668,-8.204666666666666,1683245499.8,15014706096.766668,-7.910666666666667
5000,5,heuristic_fw,0,piece-wise,1.5,0.01,21.0,2455207.75,2099521.4054414853,0.14450000000000002,1.22,1.04,0.14725,1671569514.9499998,1494192083.3725,0.106,1671569514.9499998,1494192083.3725,0.106
5000,5,heuristic_fw,1,piece-wise,1.5,0.00775,23.75,2455207.75,2081826.611862557,0.15175,1.22,1.0350000000000001,0.15150000000000002,1671569514.9499998,1493702694.4293673,0.10625,1671569514.9499998,1493701114.0075,0.10625
5000,5,heuristic_fw,5,piece-wise,1.5,0.0075,25.0,2455207.75,2074644.732543013,0.155,1.22,1.0275,0.1575,1671569514.9499998,1493561391.4187164,0.10625,1671569514.9499998,1493557600.9675,0.10625
5000,5,heuristic_fw,10,piece-wise,1.5,0.008,24.0,2455207.75,2080873.194488796,0.15225,1.22,1.0350000000000001,0.15175,1671569514.9499998,1493649317.1453905,0.10625,1671569514.9499998,1493643772.3725,0.10625
5000,5,heuristic_fw,50,piece-wise,1.5,0.00875,20.5,2455207.75,2079799.6473984767,0.1525,1.22,1.0325,0.15350000000000003,1671569514.9499998,1493705648.8283396,0.10625,1671569514.9499998,1493688913.9925,0.10625
5000,5,heuristic_fw,100,piece-wise,1.5,0.009500000000000001,18.75,2455207.75,2092855.342257701,0.14725000000000002,1.22,1.04,0.14725000000000002,1671569514.9499998,1493997560.956601,0.10625,1671569514.9499998,1493961298.3925,0.10625
5000,5,heuristic_fw,500,piece-wise,1.5,0.01225,12.25,2455207.75,2124368.191009582,0.1345,1.22,1.055,0.135,1671569514.9499998,1498497844.0892062,0.103,1671569514.9499998,1498249711.2424998,0.10375
5000,5,heuristic_fw,1000,piece-wise,1.0,0.01333333333333333,10.333333333333334,2430528.3333333335,2138087.5743914926,0.12033333333333333,1.2066666666666668,1.06,0.12166666666666666,1683245499.8,1522708305.6189916,0.09466666666666666,1683245499.8,1522392730.8733332,0.09533333333333333
5000,5,heuristic_fw,5000,piece-wise,1.0,0.012000000000000002,7.0,2430528.3333333335,2222011.8745550974,0.08600000000000001,1.2066666666666668,1.1,0.08833333333333333,1683245499.8,1570289635.7094307,0.06666666666666667,1683245499.8,1569538254.9933336,0.067
5000,5,heuristic_fw,10000,piece-wise,1.0,0.011999999999999999,4.0,2430528.3333333335,2293257.3922185,0.05633333333333334,1.2066666666666668,1.1366666666666667,0.057999999999999996,1683245499.8,1605766557.96468,0.046000000000000006,1683245499.8,1601491523.21,0.04800000000000001
5000,5,optimal,0,piece-wise,1.5,950.9245,21.5,2455207.75,28964688.25,-10.7895,1.22,14.3675,-10.781250000000002,1671569514.9499998,181325877262.05,-107.5155,1671569514.9499998,181325877262.05,-107.5155
5000,5,optimal,1,piece-wise,1.5,1085.92,30.25,2455207.75,5789798.75,-1.3639999999999999,1.22,2.8775,-1.362,1671569514.9499998,30819526783.024998,-17.26175,1671569514.9499998,30819328079.524998,-17.2615
5000,5,optimal,5,piece-wise,1.5,956.7764999999999,24.75,2455207.75,13776714.0,-4.61375,1.22,6.842499999999999,-4.602250000000001,1671569514.9499998,75102238332.05,-44.15975,1671569514.9499998,75097463019.55,-44.157000000000004
5000,5,optimal,10,piece-wise,1.5,948.41775,24.75,2455207.75,34408301.75,-13.168000000000001,1.22,17.087500000000002,-13.164250000000001,1671569514.9499998,109686666767.075,-64.09425,1671569514.9499998,109669455474.575,-64.084
5000,5,optimal,50,piece-wise,1.5,778.83125,21.5,2455207.75,12914990.25,-4.2705,1.22,6.4175,-4.26225,1671569514.9499998,48201716936.575,-27.975,1671569514.9499998,48186289486.575,-27.965249999999997
5000,5,optimal,100,piece-wise,1.5,760.3045,22.5,2455207.75,16311166.75,-5.6274999999999995,1.22,8.08,-5.619249999999999,1671569514.9499998,61702587340.15,-36.04875,1671569514.9499998,61675655465.15,-36.0325
5000,5,optimal,500,piece-wise,1.5,768.85775,12.5,2455207.75,9566895.0,-2.9015000000000004,1.22,4.7524999999999995,-2.9005,1671569514.9499998,61673113240.45,-36.01025,1671569514.9499998,61590987615.45,-35.960750000000004
5000,5,optimal,1000,piece-wise,1.0,778.098,11.0,2430528.3333333335,6701392.666666667,-1.7656666666666665,1.2066666666666668,3.33,-1.7663333333333335,1683245499.8,47216654580.9,-26.979666666666663,1683245499.8,47103999580.9,-26.91333333333333
5000,5,optimal,5000,piece-wise,1.0,800.9973333333334,13.333333333333334,2430528.3333333335,3029696.6666666665,-0.24833333333333332,1.2066666666666668,1.5033333333333332,-0.24766666666666662,1683245499.8,6591928455.066667,-2.872666666666666,1683245499.8,6482128455.066667,-2.8073333333333337
5000,5,optimal,10000,piece-wise,1.0,805.25,11.666666666666666,2430528.3333333335,2595573.6666666665,-0.06933333333333333,1.2066666666666668,1.29,-0.06999999999999999,1683245499.8,2815505801.2999997,-0.658,1683245499.8,2720972467.9666667,-0.602
5000,5,optimal_fw,0,piece-wise,1.5,0.007,21.5,2455207.75,2150944.755939066,0.1235,1.22,1.07,0.12275,1671569514.9499998,1496024302.8874998,0.105,1671569514.9499998,1496024302.8874998,0.105
5000,5,optimal_fw,1,piece-wise,1.5,0.00675,30.25,2455207.75,2059771.6047605202,0.16075,1.22,1.025,0.15975,1671569514.9499998,1493400015.6513293,0.10625,1671569514.9499998,1493399834.5649998,0.10625
5000,5,optimal_fw,5,piece-wise,1.5,0.00725,24.75,2455207.75,2075399.1036658813,0.15425,1.22,1.0325,0.15350000000000003,1671569514.9499998,1493665547.2353792,0.10625,1671569514.9499998,1493661877.91,0.10625
5000,5,optimal_fw,10,piece-wise,1.5,0.007,24.75,2455207.75,2089411.5276598064,0.14825,1.22,1.0350000000000001,0.151,1671569514.9499998,1494763297.1953518,0.10575,1671569514.9499998,1494741405.7475,0.10575
5000,5,optimal_fw,50,piece-wise,1.5,0.00825,21.5,2455207.75,2080234.805435344,0.15225,1.22,1.0325000000000002,0.15375,1671569514.9499998,1493706291.66706,0.10625,1671569514.9499998,1493682619.1475,0.10625
5000,5,optimal_fw,100,piece-wise,1.5,0.00775,22.5,2455207.75,2077852.77554007,0.15375,1.22,1.03,0.15575,1671569514.9499998,1493599811.7022865,0.10625,1671569514.9499998,1493588890.8850002,0.10625
5000,5,optimal_fw,500,piece-wise,1.5,0.012249999999999999,12.5,2455207.75,2122778.78670666,0.135,1.22,1.05,0.139,1671569514.9499998,1496253941.614907,0.10475,1671569514.9499998,1496153374.8625,0.10475
5000,5,optimal_fw,1000,piece-wise,1.0,0.013,11.0,2430528.3333333335,2108246.9554690365,0.13233333333333333,1.2066666666666668,1.0433333333333332,0.13533333333333333,1683245499.8,1514986213.4958556,0.09966666666666667,1683245499.8,1514842739.4633331,0.09999999999999999
5000,5,optimal_fw,5000,piece-wise,1.0,0.011666666666666665,13.333333333333334,2430528.3333333335,2147292.7488139807,0.11666666666666665,1.2066666666666668,1.0666666666666667,0.11599999999999999,1683245499.8,1543144340.2858331,0.083,1683245499.8,1543036558.3266666,0.083
5000,5,optimal_fw,10000,piece-wise,1.0,0.011000000000000001,11.666666666666666,2430528.3333333335,2188653.1877178457,0.09933333333333334,1.2066666666666668,1.086666666666667,0.09933333333333334,1683245499.8,1564855469.3535535,0.07033333333333333,1683245499.8,1564760518.7166665,0.07033333333333333
